order_date,product_id,InvoiceNo,Quantity,UnitPrice,Discount,amount
2023-11-29 19:00,SKU_1035,491486,20,15.34,0.26,306.54
2023-11-29 20:00,SKU_1067,254782,11,9.65,0.01,106.14
2023-11-29 21:00,SKU_1409,599989,32,72.12,0.07,2307.77
2023-11-29 22:00,SKU_1359,721445,-15,-15.96,1.576874789130092,237.82312521087
2023-11-29 23:00,SKU_1120,345907,-22,15.77,0.08,-347.02
2023-11-30 00:00,SKU_1666,665204,13,79.57,0.1,1034.31
2023-11-30 01:00,SKU_1716,686834,22,98.5,0.37,2166.63
2023-11-30 02:00,SKU_1957,931906,47,69.48,0.18,3265.38
2023-11-30 03:00,SKU_1957,880825,45,20.7,0.35,931.15
2023-11-30 04:00,SKU_1947,980198,29,28.57,0.21,828.32
2023-11-30 05:00,SKU_1555,136388,36,72.19,0.15,2598.69
2023-11-30 06:00,SKU_1481,176167,5,44.28,0.45,220.95
2023-11-30 07:00,SKU_1288,457508,25,75.0,0.4,1874.6
2023-11-30 08:00,SKU_1877,174667,4,87.19,0.02,348.74
2023-11-30 09:00,SKU_1089,966275,36,11.72,0.13,421.79
2023-11-30 10:00,SKU_1211,365853,25,52.77,0.06,1319.19
2023-11-30 11:00,SKU_1574,673042,13,62.67,0.42,814.29
2023-11-30 12:00,SKU_1071,343291,3,73.44,0.48,219.84
2023-11-30 13:00,SKU_1847,972689,9,50.3,0.01,452.69
2023-11-30 14:00,SKU_1964,328802,46,63.15,0.33,2904.57
2023-11-30 15:00,SKU_1289,891526,24,34.79,0.45,834.51
2023-11-30 16:00,SKU_1366,764775,36,29.03,0.29,1044.79
2023-11-30 17:00,SKU_1026,542062,40,24.36,0.21,974.19
2023-11-30 18:00,SKU_1419,869140,35,30.4,0.32,1063.68
2023-11-30 19:00,SKU_1899,572282,4,37.85,0.12,151.28
2023-11-30 20:00,SKU_1361,631760,8,49.48,0.49,395.35
2023-11-30 21:00,SKU_1564,819090,10,97.53,0.13,975.17
2023-11-30 22:00,SKU_1753,136131,39,70.22,0.18,2738.4
2023-11-30 23:00,SKU_1454,709231,36,34.83,0.3,1253.58
2023-12-01 00:00,SKU_1804,445881,-39,8.99,0.08,-350.69
2023-12-01 01:00,SKU_1611,521164,10,54.83,0.33,547.97
2023-12-01 02:00,SKU_1471,277980,28,24.42,0.02,683.74
2023-12-01 03:00,SKU_1590,805195,38,78.33,0.08,2976.46
2023-12-01 04:00,SKU_1945,351267,1,12.81,0.49,12.32
2023-12-01 05:00,SKU_1368,909547,24,79.22,0.35,1900.93
2023-12-01 06:00,SKU_1325,390105,13,65.21,0.48,847.25
2023-12-01 07:00,SKU_1409,616712,20,21.97,0.32,439.08
2023-12-01 08:00,SKU_1601,147083,42,46.59,0.37,1956.41
2023-12-01 09:00,SKU_1887,545278,45,54.79,0.24,2465.31
2023-12-01 10:00,SKU_1502,671470,7,4.65,0.44,32.11
2023-12-01 11:00,SKU_1024,227987,28,7.77,0.12,217.44
2023-12-01 12:00,SKU_1160,888449,13,23.27,0.18,302.33
2023-12-01 13:00,SKU_1194,161852,11,48.01,0.25,527.86
2023-12-01 14:00,SKU_1712,331560,-49,-66.53,1.1443197541565528,3258.82568024584
2023-12-01 15:00,SKU_1420,936941,15,47.89,0.15,718.2
2023-12-01 16:00,SKU_1677,254147,33,60.52,0.08,1997.08
2023-12-01 17:00,SKU_1733,106531,32,11.29,0.44,360.84
2023-12-01 18:00,SKU_1794,320389,25,30.56,0.01,763.99
2023-12-01 19:00,SKU_1012,406167,10,92.79,0.19,927.71
2023-12-01 20:00,SKU_1406,266308,39,52.51,0.12,2047.77
2023-12-01 21:00,SKU_1962,402203,21,43.42,0.09,911.73
2023-12-01 22:00,SKU_1854,140023,22,83.56,0.4,1837.92
2023-12-01 23:00,SKU_1354,595440,12,93.66,0.29,1123.63
2023-12-02 00:00,SKU_1245,890668,28,96.07,0.41,2689.55
2023-12-02 01:00,SKU_1087,298547,-46,-56.49,1.9185193985497715,2596.62148060145
2023-12-02 02:00,SKU_1438,267696,1,80.58,0.32,80.26
2023-12-02 03:00,SKU_1420,788178,42,87.52,0.31,3675.53
2023-12-02 04:00,SKU_1651,615034,38,38.34,0.06,1456.86
2023-12-02 05:00,SKU_1821,785460,22,79.55,0.13,1749.97
2023-12-02 06:00,SKU_1255,297968,45,42.55,0.4,1914.35
2023-12-02 07:00,SKU_1275,467253,3,56.97,0.5,170.41
2023-12-02 08:00,SKU_1657,886370,5,28.5,0.41,142.09
2023-12-02 09:00,SKU_1006,750970,46,12.93,0.0,594.78
2023-12-02 10:00,SKU_1499,649229,3,91.96,0.49,275.39
2023-12-02 11:00,SKU_1245,979499,38,79.41,0.22,3017.36
2023-12-02 12:00,SKU_1345,876078,28,17.12,0.21,479.15
2023-12-02 13:00,SKU_1203,725637,49,3.17,0.18,155.15
2023-12-02 14:00,SKU_1481,552563,13,50.64,0.07,658.25
2023-12-02 15:00,SKU_1751,176629,18,91.11,0.36,1639.62
2023-12-02 16:00,SKU_1479,264097,45,30.71,0.35,1381.6
2023-12-02 17:00,SKU_1093,898083,44,26.52,0.42,1166.46
2023-12-02 18:00,SKU_1897,591564,16,71.94,0.43,1150.61
2023-12-02 19:00,SKU_1309,976812,17,27.92,0.38,474.26
2023-12-02 20:00,SKU_1519,314326,3,55.89,0.09,167.58
2023-12-02 21:00,SKU_1928,936255,15,88.11,0.5,1321.15
2023-12-02 22:00,SKU_1429,768949,17,93.54,0.19,1589.99
2023-12-02 23:00,SKU_1169,926200,42,37.14,0.09,1559.79
2023-12-03 00:00,SKU_1118,296058,48,12.17,0.25,583.91
2023-12-03 01:00,SKU_1757,971990,33,64.78,0.42,2137.32
2023-12-03 02:00,SKU_1639,212784,4,53.65,0.33,214.27
2023-12-03 03:00,SKU_1733,466533,28,12.13,0.31,339.33
2023-12-03 04:00,SKU_1062,493450,48,39.85,0.3,1912.5
2023-12-03 05:00,SKU_1116,958802,41,75.27,0.37,3085.7
2023-12-03 06:00,SKU_1108,508271,8,12.6,0.14,100.66
2023-12-03 07:00,SKU_1745,168743,42,89.74,0.14,3768.94
2023-12-03 08:00,SKU_1492,613468,39,72.57,0.21,2830.02
2023-12-03 09:00,SKU_1987,830505,31,69.7,0.13,2160.57
2023-12-03 10:00,SKU_1716,711297,33,19.69,0.48,649.29
2023-12-03 11:00,SKU_1599,735154,2,84.67,0.26,169.08
2023-12-03 12:00,SKU_1416,189471,4,80.5,0.19,321.81
2023-12-03 13:00,SKU_1324,809517,49,86.6,0.17,4243.23
2023-12-03 14:00,SKU_1891,844770,6,48.05,0.4,287.9
2023-12-03 15:00,SKU_1239,947030,33,1.93,0.45,63.24
2023-12-03 16:00,SKU_1709,911447,26,25.48,0.42,662.06
2023-12-03 17:00,SKU_1515,350942,26,26.16,0.08,680.08
2023-12-03 18:00,SKU_1617,835080,1,29.19,0.31,28.88
2023-12-03 19:00,SKU_1618,867702,12,25.4,0.2,304.6
2023-12-03 20:00,SKU_1251,588295,37,92.4,0.39,3418.41
2023-12-03 21:00,SKU_1185,559402,40,89.85,0.01,3593.99
2023-12-03 22:00,SKU_1737,164430,-10,91.81,0.45,-918.55
2023-12-03 23:00,SKU_1412,853285,44,21.25,0.34,934.66
2023-12-04 00:00,SKU_1503,935617,31,76.09,0.09,2358.7
2023-12-04 01:00,SKU_1532,586080,29,65.12,0.31,1888.17
2023-12-04 02:00,SKU_1153,162306,17,64.85,0.49,1101.96
2023-12-04 03:00,SKU_1223,905848,10,22.76,0.45,227.15
2023-12-04 04:00,SKU_1597,178655,4,51.3,0.21,204.99
2023-12-04 05:00,SKU_1552,173180,2,71.56,0.43,142.69
2023-12-04 06:00,SKU_1845,150262,28,47.76,0.11,1337.17
2023-12-04 07:00,SKU_1417,436333,39,88.55,0.23,3453.22
2023-12-04 08:00,SKU_1484,442096,6,26.46,0.05,158.71
2023-12-04 09:00,SKU_1683,583649,33,39.39,0.25,1299.62
2023-12-04 10:00,SKU_1896,677950,18,81.4,0.13,1465.07
2023-12-04 11:00,SKU_1671,298482,6,85.64,0.02,513.82
2023-12-04 12:00,SKU_1159,676479,32,7.69,0.27,245.81
2023-12-04 13:00,SKU_1050,831325,48,7.95,0.5,381.1
2023-12-04 14:00,SKU_1629,243285,40,85.31,0.31,3412.09
2023-12-04 15:00,SKU_1279,804347,21,40.04,0.4,840.44
2023-12-04 16:00,SKU_1171,969608,1,18.61,0.15,18.46
2023-12-04 17:00,SKU_1980,815143,13,37.5,0.19,487.31
2023-12-04 18:00,SKU_1331,161353,30,8.09,0.07,242.63
2023-12-04 19:00,SKU_1595,463688,4,92.58,0.1,370.22
2023-12-04 20:00,SKU_1292,246874,6,26.0,0.46,155.54
2023-12-04 21:00,SKU_1851,312730,44,12.85,0.05,565.35
2023-12-04 22:00,SKU_1065,612167,32,6.81,0.36,217.56
2023-12-04 23:00,SKU_1269,291718,18,7.67,0.41,137.65
2023-12-05 00:00,SKU_1912,580405,24,74.71,0.08,1792.96
2023-12-05 01:00,SKU_1343,930103,34,60.94,0.35,2071.61
2023-12-05 02:00,SKU_1989,844997,-6,6.21,0.1,-37.36
2023-12-05 03:00,SKU_1270,560161,9,62.28,0.41,560.11
2023-12-05 04:00,SKU_1060,405532,49,83.9,0.37,4110.73
2023-12-05 05:00,SKU_1688,789960,36,3.47,0.45,124.47
2023-12-05 06:00,SKU_1865,970376,47,12.91,0.19,606.58
2023-12-05 07:00,SKU_1628,684978,37,62.19,0.03,2301.0
2023-12-05 08:00,SKU_1135,498952,45,19.46,0.03,875.67
2023-12-05 09:00,SKU_1258,620027,5,8.41,0.42,41.63
2023-12-05 10:00,SKU_1255,274943,20,73.56,0.01,1471.19
2023-12-05 11:00,SKU_1330,933597,31,53.68,0.02,1664.06
2023-12-05 12:00,SKU_1922,812146,29,41.11,0.27,1191.92
2023-12-05 13:00,SKU_1392,917679,35,32.66,0.12,1142.98
2023-12-05 14:00,SKU_1782,743933,11,62.18,0.02,683.96
2023-12-05 15:00,SKU_1543,653109,31,36.3,0.44,1124.86
2023-12-05 16:00,SKU_1253,496429,36,50.95,0.45,1833.75
2023-12-05 17:00,SKU_1266,208659,1,19.4,0.05,19.35
2023-12-05 18:00,SKU_1898,784855,47,89.61,0.29,4211.38
2023-12-05 19:00,SKU_1793,433888,18,11.15,0.38,200.32
2023-12-05 20:00,SKU_1006,502860,2,6.23,0.44,12.02
2023-12-05 21:00,SKU_1859,741729,1,46.07,0.3,45.77
2023-12-05 22:00,SKU_1438,831989,-21,-87.72,1.3726584933132195,1840.74734150669
2023-12-05 23:00,SKU_1550,998477,3,74.46,0.45,222.93
2023-12-06 00:00,SKU_1003,373407,24,6.57,0.2,157.48
2023-12-06 01:00,SKU_1541,156480,47,90.28,0.46,4242.7
2023-12-06 02:00,SKU_1677,821201,19,21.9,0.31,415.79
2023-12-06 03:00,SKU_1306,592904,44,51.62,0.3,2270.98
2023-12-06 04:00,SKU_1461,773318,11,29.51,0.25,324.36
2023-12-06 05:00,SKU_1547,821768,43,19.72,0.1,847.86
2023-12-06 06:00,SKU_1350,927560,20,62.93,0.5,1258.1
2023-12-06 07:00,SKU_1498,711786,33,66.9,0.01,2207.69
2023-12-06 08:00,SKU_1210,404707,10,54.4,0.16,543.84
2023-12-06 09:00,SKU_1112,641702,9,15.16,0.18,136.26
2023-12-06 10:00,SKU_1116,484596,20,54.06,0.35,1080.85
2023-12-06 11:00,SKU_1315,437606,25,54.12,0.17,1352.83
2023-12-06 12:00,SKU_1562,869155,5,43.54,0.45,217.25
2023-12-06 13:00,SKU_1971,286955,22,99.62,0.06,2191.58
2023-12-06 14:00,SKU_1432,991641,11,87.63,0.43,963.5
2023-12-06 15:00,SKU_1014,661498,45,82.64,0.05,3718.75
2023-12-06 16:00,SKU_1200,770650,25,39.42,0.47,985.03
2023-12-06 17:00,SKU_1346,890099,48,66.33,0.01,3183.83
2023-12-06 18:00,SKU_1123,227710,2,91.18,0.26,182.1
2023-12-06 19:00,SKU_1851,117660,37,72.11,0.11,2667.96
2023-12-06 20:00,SKU_1155,958521,19,38.62,0.29,733.49
2023-12-06 21:00,SKU_1408,968894,-39,-48.75,1.272553554096217,1899.9774464459
2023-12-06 22:00,SKU_1207,498024,9,96.89,0.11,871.9
2023-12-06 23:00,SKU_1465,194148,29,8.3,0.15,240.55
2023-12-07 00:00,SKU_1753,271571,25,21.35,0.23,533.52
2023-12-07 01:00,SKU_1163,521231,44,90.1,0.2,3964.2
2023-12-07 02:00,SKU_1771,133351,49,10.02,0.03,490.95
2023-12-07 03:00,SKU_1276,542878,40,60.98,0.13,2439.07
2023-12-07 04:00,SKU_1858,483503,35,61.74,0.07,2160.83
2023-12-07 05:00,SKU_1704,174674,8,14.13,0.42,112.62
2023-12-07 06:00,SKU_1836,861359,24,21.76,0.27,521.97
2023-12-07 07:00,SKU_1749,136241,31,19.89,0.38,616.21
2023-12-07 08:00,SKU_1393,494414,48,82.91,0.41,3979.27
2023-12-07 09:00,SKU_1049,455127,10,66.71,0.25,666.85
2023-12-07 10:00,SKU_1724,464443,27,59.33,0.34,1601.57
2023-12-07 11:00,SKU_1777,464983,19,98.94,0.28,1879.58
2023-12-07 12:00,SKU_1601,662927,2,71.21,0.45,141.97
2023-12-07 13:00,SKU_1143,950468,45,94.48,0.0,4251.6
2023-12-07 14:00,SKU_1165,447367,38,44.97,0.12,1708.74
2023-12-07 15:00,SKU_1066,167983,31,81.24,0.0,2518.44
2023-12-07 16:00,SKU_1019,226164,15,28.78,0.46,431.24
2023-12-07 17:00,SKU_1622,961376,26,28.79,0.28,748.26
2023-12-07 18:00,SKU_1068,484571,48,82.5,0.1,3959.9
2023-12-07 19:00,SKU_1453,598364,10,86.57,0.08,865.62
2023-12-07 20:00,SKU_1024,379818,45,39.08,0.28,1758.32
2023-12-07 21:00,SKU_1856,374557,36,14.01,0.27,504.09
2023-12-07 22:00,SKU_1309,679274,-1,-34.04,1.55809087763615,32.4819091223639
2023-12-07 23:00,SKU_1011,803297,11,19.25,0.48,211.27
2023-12-08 00:00,SKU_1576,828445,48,62.09,0.43,2979.89
2023-12-08 01:00,SKU_1693,909503,11,27.37,0.36,300.71
2023-12-08 02:00,SKU_1233,174229,13,72.41,0.16,941.17
2023-12-08 03:00,SKU_1834,968738,48,5.02,0.03,240.93
2023-12-08 04:00,SKU_1916,796731,43,44.93,0.3,1931.69
2023-12-08 05:00,SKU_1132,752633,9,9.93,0.13,89.24
2023-12-08 06:00,SKU_1697,953974,16,77.89,0.33,1245.91
2023-12-08 07:00,SKU_1590,891645,49,37.45,0.36,1834.69
2023-12-08 08:00,SKU_1643,688103,17,81.02,0.31,1377.03
2023-12-08 09:00,SKU_1274,806659,41,69.64,0.03,2855.21
2023-12-08 10:00,SKU_1848,791996,37,86.58,0.27,3203.19
2023-12-08 11:00,SKU_1822,688236,1,92.96,0.07,92.89
2023-12-08 12:00,SKU_1828,175066,2,9.95,0.43,19.47
2023-12-08 13:00,SKU_1711,409272,19,9.06,0.49,171.65
2023-12-08 14:00,SKU_1612,673792,30,68.83,0.14,2064.76
2023-12-08 15:00,SKU_1151,170500,46,13.73,0.35,631.23
2023-12-08 16:00,SKU_1451,152340,8,78.73,0.34,629.5
2023-12-08 17:00,SKU_1215,229222,4,83.9,0.06,335.54
2023-12-08 18:00,SKU_1658,134070,17,88.69,0.11,1507.62
2023-12-08 19:00,SKU_1791,697573,8,37.68,0.07,301.37
2023-12-08 20:00,SKU_1309,747693,17,99.31,0.27,1688.0
2023-12-08 21:00,SKU_1232,508092,18,62.35,0.27,1122.03
2023-12-08 22:00,SKU_1492,834863,32,75.7,0.35,2422.05
2023-12-08 23:00,SKU_1148,807036,-31,76.88,0.21,-2383.49
2023-12-09 00:00,SKU_1336,118262,14,53.07,0.23,742.75
2023-12-09 01:00,SKU_1455,202409,45,71.43,0.26,3214.09
2023-12-09 02:00,SKU_1478,316622,-39,-73.11,0.23,2851.06
2023-12-09 03:00,SKU_1506,779414,26,77.56,0.04,2016.52
2023-12-09 04:00,SKU_1274,588707,49,46.42,0.39,2274.19
2023-12-09 05:00,SKU_1970,623049,2,91.42,0.17,182.67
2023-12-09 06:00,SKU_1180,521601,40,39.79,0.22,1591.38
2023-12-09 07:00,SKU_1433,135587,43,91.91,0.37,3951.76
2023-12-09 08:00,SKU_1150,228595,4,39.83,0.11,159.21
2023-12-09 09:00,SKU_1804,679419,25,43.63,0.27,1090.48
2023-12-09 10:00,SKU_1795,717307,35,75.29,0.42,2634.73
2023-12-09 11:00,SKU_1470,520869,27,84.59,0.29,2283.64
2023-12-09 12:00,SKU_1203,599597,8,66.06,0.17,528.31
2023-12-09 13:00,SKU_1591,275862,26,57.24,0.3,1487.94
2023-12-09 14:00,SKU_1463,666306,39,40.71,0.23,1587.46
2023-12-09 15:00,SKU_1973,851790,24,44.23,0.28,1061.24
2023-12-09 16:00,SKU_1326,217177,25,60.87,0.07,1521.68
2023-12-09 17:00,SKU_1148,292064,20,28.78,0.4,575.2
2023-12-09 18:00,SKU_1276,588594,48,47.25,0.15,2267.85
2023-12-09 19:00,SKU_1936,447328,42,23.77,0.16,998.18
2023-12-09 20:00,SKU_1034,197292,5,24.16,0.03,120.77
2023-12-09 21:00,SKU_1877,581159,6,34.48,0.19,206.69
2023-12-09 22:00,SKU_1215,144561,35,94.19,0.26,3296.39
2023-12-09 23:00,SKU_1000,741269,29,70.48,0.38,2043.54
2023-12-10 00:00,SKU_1717,765430,40,21.45,0.37,857.63
2023-12-10 01:00,SKU_1467,270097,43,29.47,0.43,1266.78
2023-12-10 02:00,SKU_1603,133779,18,85.16,0.17,1532.71
2023-12-10 03:00,SKU_1465,354745,27,92.38,0.48,2493.78
2023-12-10 04:00,SKU_1450,509832,49,77.85,0.0,3814.65
2023-12-10 05:00,SKU_1602,720197,45,86.15,0.11,3876.64
2023-12-10 06:00,SKU_1069,217715,46,89.54,0.22,4118.62
2023-12-10 07:00,SKU_1643,621537,10,22.54,0.18,225.22
2023-12-10 08:00,SKU_1256,873657,49,48.91,0.0,2396.59
2023-12-10 09:00,SKU_1916,200477,49,66.34,0.28,3250.38
2023-12-10 10:00,SKU_1866,201688,43,94.51,0.19,4063.74
2023-12-10 11:00,SKU_1091,882846,17,58.84,0.42,999.86
2023-12-10 12:00,SKU_1593,883843,41,91.39,0.01,3746.98
2023-12-10 13:00,SKU_1371,756157,34,29.88,0.23,1015.69
2023-12-10 14:00,SKU_1892,795249,3,73.72,0.15,221.01
2023-12-10 15:00,SKU_1819,557606,18,37.2,0.04,669.56
2023-12-10 16:00,SKU_1098,506810,16,73.1,0.24,1169.36
2023-12-10 17:00,SKU_1509,672042,2,27.2,0.17,54.23
2023-12-10 18:00,SKU_1564,873732,49,34.9,0.23,1709.87
2023-12-10 19:00,SKU_1852,153639,36,62.04,0.44,2233.0
2023-12-10 20:00,SKU_1591,304298,21,69.25,0.16,1454.09
2023-12-10 21:00,SKU_1823,112669,31,18.85,0.25,584.1
2023-12-10 22:00,SKU_1985,446653,17,18.22,0.08,309.66
2023-12-10 23:00,SKU_1870,252157,19,91.91,0.39,1745.9
2023-12-11 00:00,SKU_1506,128787,17,31.33,0.44,532.17
2023-12-11 01:00,SKU_1968,321692,32,63.48,0.06,2031.3
2023-12-11 02:00,SKU_1342,386195,10,4.42,0.21,43.99
2023-12-11 03:00,SKU_1961,810926,3,97.14,0.26,291.16
2023-12-11 04:00,SKU_1962,150615,38,90.1,0.24,3423.56
2023-12-11 05:00,SKU_1245,832450,18,41.93,0.2,754.54
2023-12-11 06:00,SKU_1800,807622,28,5.42,0.17,151.59
2023-12-11 07:00,SKU_1471,834250,7,82.2,0.05,575.35
2023-12-11 08:00,SKU_1278,219123,48,40.9,0.18,1963.02
2023-12-11 09:00,SKU_1773,517960,6,14.79,0.03,88.71
2023-12-11 10:00,SKU_1852,490958,45,26.63,0.07,1198.28
2023-12-11 11:00,SKU_1509,117945,-39,31.86,0.32,-1242.86
2023-12-11 12:00,SKU_1430,845139,10,40.02,0.39,399.81
2023-12-11 13:00,SKU_1441,476279,2,89.87,0.09,179.65
2023-12-11 14:00,SKU_1260,352565,20,82.77,0.19,1655.21
2023-12-11 15:00,SKU_1844,859950,35,58.41,0.35,2044.0
2023-12-11 16:00,SKU_1743,255299,19,24.42,0.04,463.94
2023-12-11 17:00,SKU_1759,848644,11,80.1,0.18,880.92
2023-12-11 18:00,SKU_1254,444638,42,66.71,0.28,2801.54
2023-12-11 19:00,SKU_1460,538746,36,80.7,0.12,2905.08
2023-12-11 20:00,SKU_1594,153168,6,29.96,0.28,179.48
2023-12-11 21:00,SKU_1264,176086,23,48.59,0.41,1117.16
2023-12-11 22:00,SKU_1514,746203,11,18.53,0.01,203.82
2023-12-11 23:00,SKU_1444,955992,35,49.04,0.33,1716.07
2023-12-12 00:00,SKU_1222,131772,29,98.65,0.33,2860.52
2023-12-12 01:00,SKU_1761,501938,29,56.22,0.23,1630.15
2023-12-12 02:00,SKU_1191,281214,16,21.73,0.0,347.68
2023-12-12 03:00,SKU_1557,691944,33,21.77,0.31,718.1
2023-12-12 04:00,SKU_1439,457769,17,5.98,0.0,101.66
2023-12-12 05:00,SKU_1806,186884,-40,39.96,0.23,-1598.63
2023-12-12 06:00,SKU_1268,217129,49,28.24,0.45,1383.31
2023-12-12 07:00,SKU_1040,236949,42,32.28,0.13,1355.63
2023-12-12 08:00,SKU_1650,602240,37,67.76,0.08,2507.04
2023-12-12 09:00,SKU_1040,905336,19,62.71,0.35,1191.14
2023-12-12 10:00,SKU_1330,448472,20,94.33,0.02,1886.58
2023-12-12 11:00,SKU_1174,584789,5,38.46,0.06,192.24
2023-12-12 12:00,SKU_1432,313943,3,84.0,0.29,251.71
2023-12-12 13:00,SKU_1448,704483,7,89.74,0.44,627.74
2023-12-12 14:00,SKU_1802,260756,48,31.03,0.28,1489.16
2023-12-12 15:00,SKU_1930,952932,47,32.39,0.29,1522.04
2023-12-12 16:00,SKU_1322,659190,25,94.22,0.26,2355.24
2023-12-12 17:00,SKU_1899,940038,30,39.64,0.42,1188.78
2023-12-12 18:00,SKU_1279,747862,43,94.17,0.17,4049.14
2023-12-12 19:00,SKU_1093,331620,16,30.12,0.3,481.62
2023-12-12 20:00,SKU_1863,135571,9,87.35,0.09,786.06
2023-12-12 21:00,SKU_1880,955879,21,44.57,0.25,935.72
2023-12-12 22:00,SKU_1339,176752,44,58.85,0.43,2588.97
2023-12-12 23:00,SKU_1419,560160,12,49.5,0.14,593.86
2023-12-13 00:00,SKU_1204,973589,14,83.91,0.17,1174.57
2023-12-13 01:00,SKU_1567,841873,39,26.82,0.41,1045.57
2023-12-13 02:00,SKU_1742,309803,2,11.86,0.2,23.52
2023-12-13 03:00,SKU_1259,799298,28,27.47,0.23,768.93
2023-12-13 04:00,SKU_1731,681491,-50,-98.19,0.13,4909.37
2023-12-13 05:00,SKU_1679,682093,19,86.9,0.0,1651.1
2023-12-13 06:00,SKU_1682,337039,14,17.17,0.13,240.25
2023-12-13 07:00,SKU_1825,339185,19,93.77,0.11,1781.52
2023-12-13 08:00,SKU_1829,172649,-36,-47.5,1.6804633739235002,1708.31953662608
2023-12-13 09:00,SKU_1390,140910,46,36.67,0.32,1686.5
2023-12-13 10:00,SKU_1648,515977,23,50.49,0.42,1160.85
2023-12-13 11:00,SKU_1277,387136,46,8.31,0.36,381.9
2023-12-13 12:00,SKU_1771,310386,16,30.14,0.31,481.93
2023-12-13 13:00,SKU_1895,973953,7,99.66,0.38,697.24
2023-12-13 14:00,SKU_1931,155448,17,88.24,0.31,1499.77
2023-12-13 15:00,SKU_1480,694191,30,98.97,0.29,2968.81
2023-12-13 16:00,SKU_1965,372930,8,79.36,0.06,634.82
2023-12-13 17:00,SKU_1450,735604,38,23.08,0.16,876.88
2023-12-13 18:00,SKU_1290,666994,39,75.14,0.26,2930.2
2023-12-13 19:00,SKU_1800,996429,11,12.05,0.29,132.26
2023-12-13 20:00,SKU_1646,621866,39,62.72,0.38,2445.7
2023-12-13 21:00,SKU_1104,589660,46,91.07,0.42,4188.8
2023-12-13 22:00,SKU_1738,963019,29,43.28,0.13,1254.99
2023-12-13 23:00,SKU_1950,333354,49,64.18,0.39,3144.43
2023-12-14 00:00,SKU_1376,377755,1,80.83,0.37,80.46
2023-12-14 01:00,SKU_1942,366634,29,96.58,0.01,2800.81
2023-12-14 02:00,SKU_1189,620853,10,77.91,0.19,778.91
2023-12-14 03:00,SKU_1194,412148,8,40.62,0.27,324.69
2023-12-14 04:00,SKU_1575,553850,31,19.07,0.32,590.85
2023-12-14 05:00,SKU_1376,196849,16,67.76,0.48,1083.68
2023-12-14 06:00,SKU_1682,229213,6,24.17,0.43,144.59
2023-12-14 07:00,SKU_1017,761737,34,96.82,0.27,3291.61
2023-12-14 08:00,SKU_1258,372047,38,78.25,0.01,2973.49
2023-12-14 09:00,SKU_1826,245639,14,67.35,0.14,942.76
2023-12-14 10:00,SKU_1371,319493,31,79.8,0.26,2473.54
2023-12-14 11:00,SKU_1701,880765,44,31.35,0.01,1379.39
2023-12-14 12:00,SKU_1806,878162,45,3.55,0.5,159.25
2023-12-14 13:00,SKU_1986,913038,14,37.59,0.07,526.19
2023-12-14 14:00,SKU_1831,747404,-16,-55.64,0.02,890.22
2023-12-14 15:00,SKU_1968,576192,41,81.99,0.26,3361.33
2023-12-14 16:00,SKU_1764,757620,-29,94.66,0.1,-2745.24
2023-12-14 17:00,SKU_1592,261339,42,6.42,0.25,269.39
2023-12-14 18:00,SKU_1059,813729,22,2.98,0.3,65.26
2023-12-14 19:00,SKU_1104,543276,30,57.17,0.07,1715.03
2023-12-14 20:00,SKU_1425,116833,42,29.36,0.14,1232.98
2023-12-14 21:00,SKU_1876,215256,44,85.24,0.28,3750.28
2023-12-14 22:00,SKU_1260,103498,44,84.82,0.5,3731.58
2023-12-14 23:00,SKU_1766,487884,19,97.72,0.04,1856.64
2023-12-15 00:00,SKU_1045,296382,16,23.5,0.4,375.6
2023-12-15 01:00,SKU_1643,110518,13,7.28,0.46,94.18
2023-12-15 02:00,SKU_1525,833397,45,89.6,0.44,4031.56
2023-12-15 03:00,SKU_1476,122254,6,68.48,0.28,410.6
2023-12-15 04:00,SKU_1266,330684,32,90.57,0.31,2897.93
2023-12-15 05:00,SKU_1955,705726,40,76.74,0.12,3069.48
2023-12-15 06:00,SKU_1533,854381,47,56.92,0.19,2675.05
2023-12-15 07:00,SKU_1105,518761,22,38.65,0.04,850.26
2023-12-15 08:00,SKU_1516,496561,21,54.13,0.1,1136.63
2023-12-15 09:00,SKU_1692,311978,27,44.69,0.35,1206.28
2023-12-15 10:00,SKU_1395,885254,-42,-55.04,1.6951715368996556,2309.9848284631
2023-12-15 11:00,SKU_1148,549582,37,87.75,0.03,3246.72
2023-12-15 12:00,SKU_1846,353442,30,34.03,0.29,1020.61
2023-12-15 13:00,SKU_1279,802081,12,23.28,0.34,279.02
2023-12-15 14:00,SKU_1524,946261,-38,-2.73,1.145406032231572,102.594593967768
2023-12-15 15:00,SKU_1863,980199,8,36.52,0.26,291.9
2023-12-15 16:00,SKU_1025,610622,9,8.75,0.12,78.63
2023-12-15 17:00,SKU_1551,207399,-25,-76.05,1.072973665152351,1900.17702633485
2023-12-15 18:00,SKU_1281,633930,47,5.99,0.43,281.1
2023-12-15 19:00,SKU_1483,445519,26,67.02,0.22,1742.3
2023-12-15 20:00,SKU_1940,713505,22,80.03,0.45,1760.21
2023-12-15 21:00,SKU_1797,557749,26,14.27,0.15,370.87
2023-12-15 22:00,SKU_1063,303643,18,76.22,0.22,1371.74
2023-12-15 23:00,SKU_1110,808742,36,74.43,0.15,2679.33
